Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance
5571.88,6c00080b,200,868500000,9,125000,-127.231,-10.1999,3559.18
5571.93,6c0007d8,201,868300000,7,125000,-123.967,-6.93593,2914.36
5585.76,6c0007e7,203,868500000,7,125000,-117.044,-0.0134695,1907.37
5585.76,6c0007e7,200,868500000,7,125000,-119.334,-2.30343,2194.51
5599.86,6c0007fd,201,868300000,7,125000,-118.27,-1.23871,2055.99
5608.49,6c000780,201,868300000,7,125000,-120.074,-3.04277,2296.16
5618.76,6c000803,203,868300000,7,125000,-121.984,-4.95358,2581.2
5625.57,6c0007c0,202,868100000,7,125000,-104.162,12.8687,866.61
5625.69,6c000809,203,868300000,9,125000,-129.309,-12.278,4042.22
5626.31,6c0007dc,200,868500000,8,125000,-126.157,-9.12615,3332.68
5664.95,6c000796,200,868300000,10,125000,-131.359,-14.3277,4582.83
5672.68,6c0007b7,201,868500000,8,125000,-125.683,-8.65203,3237.31
5685.53,6c000790,202,868500000,7,125000,-118.753,-1.72222,2117.78
5689.45,6c0007b3,201,868100000,9,125000,-127.655,-10.624,3652.84
5706.37,6c00078b,203,868500000,11,125000,-133.119,-16.0883,5104.54
5724.92,6c00079e,202,868100000,10,125000,-131.168,-14.137,4529.62
5727.44,6c0007aa,200,868300000,9,125000,-127.708,-10.6773,3664.78
5739.33,6c0007f8,201,868500000,7,125000,-118.815,-1.78434,2125.85
5747.39,6c000805,201,868500000,10,125000,-131.479,-14.4479,4616.67
5756.8,6c000779,200,868100000,7,125000,-119.602,-2.57154,2230.84
5797.6,6c0007d6,200,868500000,8,125000,-125.684,-8.65331,3237.56
5806.14,6c000766,201,868500000,9,125000,-127.578,-10.5469,3635.63
5832.26,6c00077f,202,868100000,9,125000,-129.148,-12.1172,4002.6
5887.25,6c00077b,200,868300000,11,125000,-133.402,-16.3715,5193.85
5897.79,6c00080c,201,868500000,9,125000,-127.312,-10.2813,3576.97
5906.5,6c0007ef,203,868300000,8,125000,-126.233,-9.2023,3348.26
5906.5,6c0007ef,201,868300000,8,125000,-126.58,-9.54938,3420.19
5937.51,6c0007bf,201,868500000,12,125000,-135.754,-18.7236,5998.52
6008.09,6c0007a1,202,868500000,7,125000,-117.031,-9.72909e-05,1905.81
6016.61,6c00080f,202,868100000,8,125000,-126.624,-9.59307,3429.35
6024.12,6c0007fa,203,868100000,12,125000,-135.292,-18.2612,5831.07
6053.5,6c0007c5,200,868500000,11,125000,-134.214,-17.1827,5458.37
6071.48,6c0007f9,200,868100000,7,125000,-110.473,6.55828,1275.42
6071.48,6c0007f9,203,868100000,7,125000,-121.421,-4.39002,2493.64
6074.93,6c0007e6,202,868500000,12,125000,-136.806,-19.7756,6397.7
6133.49,6c00075c,202,868300000,7,125000,-120.993,-3.96204,2429.13
6137.48,6c000782,200,868100000,12,125000,-135.654,-18.6231,5961.75
6142.38,6c0007ce,203,868300000,7,125000,-117.555,-0.524472,1968
6162.08,6c0007ba,202,868500000,9,125000,-128.362,-11.3307,3814.38
6217.86,6c00078e,200,868300000,7,125000,-93.5148,23.5161,451.492
6272.63,6c0007d4,203,868300000,7,125000,-121.706,-4.67506,2537.55
6289.28,6c000783,201,868100000,7,125000,-120.187,-3.15648,2312.2
6291.9,6c0007b2,202,868300000,11,125000,-133.826,-16.7948,5330.25
6320.84,6c0007ae,201,868300000,10,125000,-131.976,-14.9447,4759.3
6336.8,6c0007a2,203,868300000,7,125000,-111.356,30.1313,1346.3
6354.07,6c0007a6,201,868300000,10,125000,-130.543,-13.5119,4359.5
6360.3,6c0007b4,201,868300000,7,125000,-113.761,3.27038,1559.91
6367.73,6c000767,202,868500000,10,125000,-130.841,-13.81,4439.8
6370.47,6c0007cb,202,868100000,7,125000,-120.558,-3.52725,2365.3
6383.93,6c00076d,201,868300000,7,125000,-96.9262,20.1047,556.389
6389.35,6c0007f5,203,868100000,11,125000,-133.819,-16.7883,5328.14
6407.36,6c0007c7,202,868300000,7,125000,-123.122,-6.09126,2767.44
6446.06,6c00079b,202,868500000,9,125000,-128.844,-11.813,3928.75
6461.42,6c0007f4,201,868100000,8,125000,-126.546,-9.51491,3412.98
6528.99,6c000801,203,868100000,8,125000,-125.371,-8.34016,3176.07
6575.1,6c000765,202,868100000,7,125000,-115.314,1.71659,1715.63
6579.78,6c00074d,200,868300000,12,125000,-135.209,-18.1786,5801.63
6582.85,6c000771,202,868500000,9,125000,-128.59,-11.5593,3868.16
6586.9,6c000787,203,868100000,10,125000,-131.891,-14.8603,4734.74
6605.51,6c00077d,202,868100000,7,125000,-107.467,9.5638,1061.01
6613.28,6c0007d3,201,868500000,7,125000,-118.293,-1.26191,2058.92
6632.74,6c0007d5,202,868500000,8,125000,-125.639,-8.60835,3228.66
6639.06,6c000759,203,868100000,7,125000,-117.282,-0.251067,1935.33
6650.37,6c000791,200,868500000,7,125000,-116.386,0.645147,1831.97
6650.37,6c000791,203,868500000,7,125000,-123.122,-6.09146,2767.48
6652.72,6c0007b1,202,868500000,12,125000,-136.372,4.86883,6229.68
6652.72,6c0007b1,201,868500000,12,125000,-136.571,8.079,6306.19
6653.08,6c0007e3,202,868500000,11,125000,-133.928,0.504989,5363.81
6653.08,6c0007e3,201,868500000,11,125000,-133.974,2.25612,5378.99
6653.89,6c000806,202,868500000,12,125000,-136.731,4.15123,6368.08
6653.89,6c000806,201,868500000,12,125000,-140.14,0.941116,7846.68
6686.13,6c000774,200,868500000,11,125000,-133.601,-16.57,5257.38
6698.19,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
6715.18,6c0007b9,203,868300000,7,125000,-106.729,10.3019,1014.12
6715.18,6c0007b9,200,868300000,7,125000,-123.393,-6.36179,2813.67
6721.59,6c000752,202,868100000,12,125000,-142.097,10.1884,8845.84
6721.85,6c0007af,202,868300000,11,125000,-133.613,-16.5819,5261.21
6723.16,6c000793,203,868100000,12,125000,-135.662,22.8201,5964.57
6723.16,6c000793,201,868100000,12,125000,-136.155,19.9508,6147.63
6723.16,6c000793,200,868100000,12,125000,-139.167,20.321,7392.65
6732.84,6c0007eb,202,868500000,12,125000,-136.089,-19.0577,6122.53
6734.81,6c0007e9,203,868100000,7,125000,-109.774,7.25678,1222.02
6734.81,6c0007e9,200,868100000,7,125000,-120.439,-3.408,2348.09
6752.21,6c0007e0,203,868100000,11,125000,-133.507,-16.4761,5227.23
6761.44,6c0007b0,202,868100000,7,125000,-119.228,-2.19746,2180.32
6826.46,6c000808,201,868100000,7,125000,-115.299,1.7315,1714.06
6848.18,6c00079f,203,868100000,12,125000,-135.273,-18.2424,5824.34
6914.6,6c000789,202,868300000,10,125000,-131.967,-14.936,4756.75
6915.33,6c00074b,200,868500000,11,125000,-134.396,-17.3652,5519.72
6932.82,6c0007e5,203,868500000,8,125000,-125.521,-8.48973,3205.29
6935.1,6c0007cd,202,868300000,9,125000,-128.512,-11.4809,3849.63
6971.43,6c000776,203,868300000,7,125000,-120.714,-3.68316,2388
6982.1,6c00076b,201,868300000,11,125000,-133.959,-16.9278,5373.83
6982.1,6c00076b,202,868300000,11,125000,-134.415,-17.3838,5526.02
6987.72,6c0007ed,202,868100000,7,125000,-120.545,-3.51454,2363.46
7019.2,6c000769,200,868300000,7,125000,-117.294,-0.262679,1936.7
7023.99,6c0007e4,203,868500000,9,125000,-129.454,-12.4231,4078.3
7041.69,6c0007b8,202,868100000,12,125000,-137.625,19.5291,6726.61
7073.19,6c000797,202,868100000,12,125000,-135.685,-18.6538,5972.95
7097.92,6c0007fb,201,868100000,12,125000,-135.023,-17.9918,5735.64
7110.18,6c000785,201,868500000,10,125000,-131.239,-14.2077,4549.26
7123.91,6c0007dd,203,868300000,7,125000,-123.865,-6.83384,2896.2
7152.79,6c0007f3,202,868100000,9,125000,-127.234,-10.2031,3559.88
7162.83,6c0007c4,200,868100000,7,125000,-123.009,-5.97858,2748.41
7163.37,6c0007f0,201,868300000,10,125000,-130.019,-12.9885,4221.97
7172.69,6c00074c,203,868500000,10,125000,-130.555,-13.5241,4362.74
7173.66,6c00078a,200,868300000,9,125000,-128.926,-11.895,3948.52
7199.42,6c00076e,200,868100000,7,125000,-98.3095,18.7214,605.575
7276.6,6c000755,200,868300000,11,125000,-133.47,-16.4395,5215.52
7284.39,6c0007a0,201,868100000,7,125000,-117.821,-0.789923,2000.26
7291.32,6c000777,202,868100000,12,125000,-136.903,-19.872,6435.57
7306.91,6c00076c,203,868100000,7,125000,-120.581,-3.55055,2368.68
7319.48,6c0007db,203,868100000,7,125000,-122.549,-5.51834,2672.03
7345.86,6c00078d,203,868500000,11,125000,-133.362,-16.3309,5180.94
7345.86,6c00078d,200,868500000,11,125000,-133.551,-16.5199,5241.25
7352.62,6c00075d,201,868500000,9,125000,-127.949,-10.9183,3719.26
7358.92,6c000764,201,868300000,9,125000,-127.099,-10.0682,3530.6
7387.63,6c0007c6,202,868100000,12,125000,-135.568,-18.5368,5930.3
7407.32,6c00075f,201,868100000,7,125000,-101.43,15.6012,733.081
7416.12,6c000770,201,868500000,8,125000,-124.44,-7.40915,3000.05
7417.82,6c000756,200,868100000,11,125000,-134.301,-17.2698,5487.57
7452.14,6c0007cc,201,868300000,7,125000,-117.05,-0.018933,1908.01
7461.55,6c000750,203,868300000,9,125000,-127.096,-10.0651,3529.93
7493.02,6c00074a,201,868100000,8,125000,-126.04,-9.00956,3308.97
7502.95,6c000748,203,868500000,7,125000,-121.324,-4.29337,2478.92
7512.01,6c000758,200,868300000,7,125000,-83.7435,33.2874,248.184
7519.21,6c000802,201,868100000,7,125000,-122.369,-5.33776,2642.64
7520.89,6c00079a,203,868500000,12,125000,-135.014,-17.9832,5732.62
7528.21,6c000800,203,868300000,7,125000,-117.713,-0.68224,1987.11
7536.03,6c000788,202,868300000,10,125000,-131.495,-14.464,4621.25
7544.23,6c000757,203,868300000,10,125000,-131.91,-14.8788,4740.12
7549.93,6c0007d9,202,868300000,10,125000,-130.294,-13.2636,4293.7
7561.91,6c0007bc,203,868500000,7,125000,-114.688,2.34295,1651.07
7570.15,6c0007b6,203,868300000,7,125000,-123.634,-6.60336,2855.61
7587.11,6c00076a,202,868100000,8,125000,-124.917,-7.88565,3088.89
7608.06,6c0007d0,200,868300000,9,125000,-128.772,-11.7416,3911.59
7635.3,6c0007c8,202,868100000,7,125000,-100.328,16.7027,685.263
7647.33,6c0007bb,201,868100000,10,125000,-130.479,-13.4476,4342.37
7656.05,6c0007f1,203,868100000,9,125000,-128.572,-11.5415,3863.95
7674.11,6c000792,203,868100000,10,125000,-131.818,-14.7871,4713.57
7677.01,6c000804,202,868100000,7,125000,-120.066,-3.03503,2295.07
7685.02,6c000798,200,868500000,7,125000,-122.674,-5.6426,2692.44
7708.76,6c00074e,200,868300000,12,125000,-135.509,-18.4776,5908.86
7708.76,6c00074e,203,868300000,12,125000,-136.792,-19.7616,6392.2
7733.99,6c0007df,200,868100000,10,125000,-130.684,-13.6531,4397.36
7739.85,6c0007bd,202,868300000,9,125000,-128.504,-11.4727,3847.72
7748.32,6c00077e,203,868300000,7,125000,-123.145,-6.11422,2771.34
7794.89,6c0007ff,201,868300000,12,125000,-136.228,-19.1974,6175.13
7812.74,6c00076f,201,868300000,9,125000,-127.244,-10.2134,3562.14
7813.95,6c0007c1,200,868100000,7,125000,-112.561,4.46942,1449.47
7813.95,6c0007c1,203,868100000,7,125000,-119.904,-2.87357,2272.49
7822.68,6c0007ac,202,868300000,7,125000,-116.417,0.61352,1835.52
7844.1,6c0007a9,200,868500000,8,125000,-126.565,-9.53429,3417.03
7869.03,6c0007ea,201,868500000,9,125000,-128.452,-11.4211,3835.57
7928.7,6c000799,200,868100000,10,125000,-131.206,-14.1751,4540.2
7932.95,6c0007f6,201,868300000,11,125000,-134.489,-17.4577,5551.08
7958.91,6c0007c3,201,868300000,8,125000,-125.037,-8.00621,3111.78
7971.88,6c00080b,200,868100000,9,125000,-127.231,-10.1999,3559.18
7971.93,6c0007d8,201,868100000,7,125000,-123.967,-6.93593,2914.36
7985.76,6c0007e7,203,868300000,7,125000,-117.044,-0.0134695,1907.37
7985.76,6c0007e7,200,868300000,7,125000,-119.334,-2.30343,2194.51
7999.86,6c0007fd,201,868100000,7,125000,-118.27,-1.23871,2055.99
8008.49,6c000780,201,868300000,7,125000,-120.074,-3.04277,2296.16
8018.76,6c000803,203,868100000,7,125000,-121.984,-4.95358,2581.2
8025.57,6c0007c0,202,868300000,7,125000,-104.162,12.8687,866.61
8025.69,6c000809,203,868300000,9,125000,-129.309,-12.278,4042.22
8026.31,6c0007dc,200,868100000,8,125000,-126.157,-9.12615,3332.68
8064.95,6c000796,200,868500000,10,125000,-131.359,-14.3277,4582.83
8072.68,6c0007b7,201,868300000,8,125000,-125.683,-8.65203,3237.31
8085.53,6c000790,202,868100000,7,125000,-118.753,-1.72222,2117.78
8089.45,6c0007b3,201,868300000,9,125000,-127.655,-10.624,3652.84
8106.37,6c00078b,203,868300000,11,125000,-133.119,-16.0883,5104.54
8124.92,6c00079e,202,868300000,10,125000,-131.168,-14.137,4529.62
8127.44,6c0007aa,200,868300000,9,125000,-127.708,-10.6773,3664.78
8139.33,6c0007f8,201,868100000,7,125000,-118.815,-1.78434,2125.85
8147.39,6c000805,201,868100000,10,125000,-131.479,-14.4479,4616.67
8156.8,6c000779,200,868500000,7,125000,-119.602,-2.57154,2230.84
8197.6,6c0007d6,200,868300000,8,125000,-125.684,-8.65331,3237.56
8206.14,6c000766,201,868300000,9,125000,-127.578,-10.5469,3635.63
8232.26,6c00077f,202,868100000,9,125000,-129.148,-12.1172,4002.6
8287.25,6c00077b,200,868500000,11,125000,-133.402,-16.3715,5193.85
8297.79,6c00080c,201,868100000,9,125000,-127.312,-10.2813,3576.97
8306.5,6c0007ef,203,868300000,8,125000,-126.233,-9.2023,3348.26
8306.5,6c0007ef,201,868300000,8,125000,-126.58,-9.54938,3420.19
8337.51,6c0007bf,201,868500000,12,125000,-135.754,-18.7236,5998.52
8408.09,6c0007a1,202,868300000,7,125000,-117.031,-9.72909e-05,1905.81
8416.61,6c00080f,202,868100000,8,125000,-126.624,-9.59307,3429.35
8424.12,6c0007fa,203,868500000,12,125000,-135.292,-18.2612,5831.07
8453.5,6c0007c5,200,868100000,11,125000,-134.214,-17.1827,5458.37
8471.48,6c0007f9,200,868500000,7,125000,-110.473,6.55828,1275.42
8471.48,6c0007f9,203,868500000,7,125000,-121.421,-4.39002,2493.64
8474.93,6c0007e6,202,868100000,12,125000,-136.806,-19.7756,6397.7
8533.49,6c00075c,202,868500000,7,125000,-120.993,-3.96204,2429.13
8537.48,6c000782,200,868100000,12,125000,-135.654,-18.6231,5961.75
8542.38,6c0007ce,203,868100000,7,125000,-117.555,-0.524472,1968
8562.08,6c0007ba,202,868100000,9,125000,-128.362,-11.3307,3814.38
8617.86,6c00078e,200,868300000,7,125000,-93.5148,23.5161,451.492
8672.63,6c0007d4,203,868300000,7,125000,-121.706,-4.67506,2537.55
8689.28,6c000783,201,868300000,7,125000,-120.187,-3.15648,2312.2
8691.9,6c0007b2,202,868500000,11,125000,-133.826,-16.7948,5330.25
8720.84,6c0007ae,201,868500000,10,125000,-131.976,-14.9447,4759.3
8736.8,6c0007a2,203,868100000,7,125000,-111.356,5.67519,1346.3
8754.07,6c0007a6,201,868100000,10,125000,-130.543,-13.5119,4359.5
8760.3,6c0007b4,201,868300000,7,125000,-113.761,3.27038,1559.91
8767.73,6c000767,202,868500000,10,125000,-130.841,-13.81,4439.8
8770.47,6c0007cb,202,868500000,7,125000,-120.558,-3.52725,2365.3
8783.93,6c00076d,201,868100000,7,125000,-96.9262,53.3862,556.389
8789.35,6c0007f5,203,868300000,11,125000,-133.819,-16.7883,5328.14
8807.36,6c0007c7,202,868100000,7,125000,-123.122,-6.09126,2767.44
8846.06,6c00079b,202,868100000,9,125000,-128.844,-11.813,3928.75
8861.42,6c0007f4,201,868300000,8,125000,-126.546,-9.51491,3412.98
8928.99,6c000801,203,868300000,8,125000,-125.371,-8.34016,3176.07
8975.1,6c000765,202,868300000,7,125000,-115.314,1.71659,1715.63
8979.78,6c00074d,200,868300000,12,125000,-135.209,-18.1786,5801.63
8982.85,6c000771,202,868300000,9,125000,-128.59,-11.5593,3868.16
8986.9,6c000787,203,868500000,10,125000,-131.891,-14.8603,4734.74
9005.51,6c00077d,202,868500000,7,125000,-107.467,9.5638,1061.01
9013.28,6c0007d3,201,868100000,7,125000,-118.293,-1.26191,2058.92
9032.74,6c0007d5,202,868100000,8,125000,-125.639,-8.60835,3228.66
9039.06,6c000759,203,868500000,7,125000,-117.282,-0.251067,1935.33
9050.37,6c000791,200,868500000,7,125000,-116.386,0.645147,1831.97
9050.37,6c000791,203,868500000,7,125000,-123.122,-6.09146,2767.48
9052.72,6c0007b1,202,868300000,12,125000,-136.372,-19.341,6229.68
9052.72,6c0007b1,201,868300000,12,125000,-136.571,-19.5403,6306.19
9053.08,6c0007e3,202,868300000,11,125000,-133.928,4.36848,5363.81
9053.08,6c0007e3,201,868300000,11,125000,-133.974,4.52168,5378.99
9053.89,6c000806,202,868100000,12,125000,-136.731,-19.6998,6368.08
9086.13,6c000774,200,868500000,11,125000,-133.601,-16.57,5257.38
9098.19,6c000754,203,868100000,7,125000,-112.307,4.72376,1427.07
9115.18,6c0007b9,203,868300000,7,125000,-106.729,10.3019,1014.12
9115.18,6c0007b9,200,868300000,7,125000,-123.393,-6.36179,2813.67
9121.85,6c0007af,202,868100000,11,125000,-133.613,9.83617,5261.21
9123.16,6c000793,203,868300000,12,125000,-135.662,-18.6309,5964.57
9123.16,6c000793,201,868300000,12,125000,-136.155,-19.1245,6147.63
9132.84,6c0007eb,202,868300000,12,125000,-136.089,-19.0577,6122.53
9134.81,6c0007e9,203,868500000,7,125000,-109.774,7.25678,1222.02
9134.81,6c0007e9,200,868500000,7,125000,-120.439,-3.408,2348.09
9152.21,6c0007e0,203,868300000,11,125000,-133.507,-16.4761,5227.23
9161.44,6c0007b0,202,868100000,7,125000,-119.228,-2.19746,2180.32
9226.46,6c000808,201,868300000,7,125000,-115.299,1.7315,1714.06
9248.18,6c00079f,203,868100000,12,125000,-135.273,-18.2424,5824.34
9314.6,6c000789,202,868500000,10,125000,-131.967,-14.936,4756.75
9315.33,6c00074b,200,868100000,11,125000,-134.396,-17.3652,5519.72
9332.82,6c0007e5,203,868300000,8,125000,-125.521,-8.48973,3205.29
9335.1,6c0007cd,202,868500000,9,125000,-128.512,-11.4809,3849.63
9371.43,6c000776,203,868100000,7,125000,-120.714,-3.68316,2388
9382.1,6c00076b,201,868500000,11,125000,-133.959,-16.9278,5373.83
9382.1,6c00076b,202,868500000,11,125000,-134.415,-17.3838,5526.02
9387.72,6c0007ed,202,868300000,7,125000,-120.545,-3.51454,2363.46
9419.2,6c000769,200,868300000,7,125000,-117.294,-0.262679,1936.7
9423.99,6c0007e4,203,868300000,9,125000,-129.454,-12.4231,4078.3
9441.69,6c0007b8,202,868500000,12,125000,-137.625,19.5291,6726.61
9473.19,6c000797,202,868300000,12,125000,-135.685,-18.6538,5972.95
9497.92,6c0007fb,201,868100000,12,125000,-135.023,-17.9918,5735.64
9510.18,6c000785,201,868100000,10,125000,-131.239,-14.2077,4549.26
9523.91,6c0007dd,203,868100000,7,125000,-123.865,-6.83384,2896.2
9552.79,6c0007f3,202,868500000,9,125000,-127.234,-10.2031,3559.88
9562.83,6c0007c4,200,868100000,7,125000,-123.009,-5.97858,2748.41
9563.37,6c0007f0,201,868300000,10,125000,-130.019,-12.9885,4221.97
9572.69,6c00074c,203,868300000,10,125000,-130.555,-13.5241,4362.74
9573.66,6c00078a,200,868100000,9,125000,-128.926,-11.895,3948.52
9599.42,6c00076e,200,868300000,7,125000,-98.3095,18.7214,605.575
9676.6,6c000755,200,868300000,11,125000,-133.47,-16.4395,5215.52
9684.39,6c0007a0,201,868100000,7,125000,-117.821,-0.789923,2000.26
9691.32,6c000777,202,868300000,12,125000,-136.903,-19.872,6435.57
9706.91,6c00076c,203,868100000,7,125000,-120.581,-3.55055,2368.68
9719.48,6c0007db,203,868300000,7,125000,-122.549,-5.51834,2672.03
9745.86,6c00078d,203,868300000,11,125000,-133.362,-16.3309,5180.94
9745.86,6c00078d,200,868300000,11,125000,-133.551,-16.5199,5241.25
9752.62,6c00075d,201,868100000,9,125000,-127.949,-10.9183,3719.26
9758.92,6c000764,201,868100000,9,125000,-127.099,-10.0682,3530.6
9787.63,6c0007c6,202,868500000,12,125000,-135.568,-18.5368,5930.3
9807.32,6c00075f,201,868300000,7,125000,-101.43,15.6012,733.081
9816.12,6c000770,201,868500000,8,125000,-124.44,-7.40915,3000.05
9817.82,6c000756,200,868500000,11,125000,-134.301,-17.2698,5487.57
9852.14,6c0007cc,201,868300000,7,125000,-117.05,-0.018933,1908.01
9861.55,6c000750,203,868500000,9,125000,-127.096,-10.0651,3529.93
9893.02,6c00074a,201,868300000,8,125000,-126.04,-9.00956,3308.97
9902.95,6c000748,203,868500000,7,125000,-121.324,-4.29337,2478.92
9912.01,6c000758,200,868500000,7,125000,-83.7435,33.2874,248.184
9919.21,6c000802,201,868300000,7,125000,-122.369,16.7393,2642.64
9920.89,6c00079a,203,868300000,12,125000,-135.014,-17.9832,5732.62
9928.21,6c000800,203,868300000,7,125000,-117.713,-0.68224,1987.11
9936.03,6c000788,202,868100000,10,125000,-131.495,-14.464,4621.25
9944.23,6c000757,203,868500000,10,125000,-131.91,-14.8788,4740.12
9949.93,6c0007d9,202,868300000,10,125000,-130.294,-13.2636,4293.7
9961.91,6c0007bc,203,868300000,7,125000,-114.688,2.34295,1651.07
9970.15,6c0007b6,203,868500000,7,125000,-123.634,-6.60336,2855.61
9987.11,6c00076a,202,868100000,8,125000,-124.917,-7.88565,3088.89
10008.1,6c0007d0,200,868300000,9,125000,-128.772,-11.7416,3911.59
10035.3,6c0007c8,202,868300000,7,125000,-100.328,16.7027,685.263
10047.3,6c0007bb,201,868500000,10,125000,-130.479,-13.4476,4342.37
10056,6c0007f1,203,868500000,9,125000,-128.572,-11.5415,3863.95
10074.1,6c000792,203,868300000,10,125000,-131.818,-14.7871,4713.57
10077,6c000804,202,868100000,7,125000,-120.066,-3.03503,2295.07
10085,6c000798,200,868300000,7,125000,-122.674,-5.6426,2692.44
10108.8,6c00074e,200,868500000,12,125000,-135.509,-18.4776,5908.86
10108.8,6c00074e,203,868500000,12,125000,-136.792,-19.7616,6392.2
10134,6c0007df,200,868100000,10,125000,-130.684,-13.6531,4397.36
10139.9,6c0007bd,202,868500000,9,125000,-128.504,-11.4727,3847.72
10148.3,6c00077e,203,868300000,7,125000,-123.145,-6.11422,2771.34
10194.9,6c0007ff,201,868300000,12,125000,-136.228,-19.1974,6175.13
10212.7,6c00076f,201,868100000,9,125000,-127.244,-10.2134,3562.14
10214,6c0007c1,200,868300000,7,125000,-112.561,4.46942,1449.47
10214,6c0007c1,203,868300000,7,125000,-119.904,-2.87357,2272.49
10222.7,6c0007ac,202,868500000,7,125000,-116.417,0.61352,1835.52
10244.1,6c0007a9,200,868300000,8,125000,-126.565,-9.53429,3417.03
10269,6c0007ea,201,868300000,9,125000,-128.452,-11.4211,3835.57
10328.7,6c000799,200,868500000,10,125000,-131.206,-14.1751,4540.2
10333,6c0007f6,201,868500000,11,125000,-134.489,-17.4577,5551.08
10358.9,6c0007c3,201,868300000,8,125000,-125.037,-8.00621,3111.78
10371.9,6c00080b,200,868500000,9,125000,-127.231,-10.1999,3559.18
10371.9,6c0007d8,201,868500000,7,125000,-123.967,-6.93593,2914.36
10385.8,6c0007e7,203,868300000,7,125000,-117.044,-0.0134695,1907.37
10385.8,6c0007e7,200,868300000,7,125000,-119.334,-2.30343,2194.51
